Loading the SAME held-out split used by every other model in this benchmark...
Held-out test set: 332 images
[263/332] OK   gt=printed_document     pred=printed_document     margin=7.06
[264/332] OK   gt=printed_document     pred=printed_document     margin=22.28
[265/332] OK   gt=printed_document     pred=printed_document     margin=22.78
[266/332] OK   gt=printed_document     pred=printed_document     margin=23.16
[267/332] WRONG gt=printed_document     pred=dense_tabular_rows   margin=3.50
[268/332] OK   gt=printed_document     pred=printed_document     margin=21.84
[269/332] OK   gt=printed_document     pred=printed_document     margin=24.72
[270/332] OK   gt=printed_document     pred=printed_document     margin=20.50
[271/332] OK   gt=printed_document     pred=printed_document     margin=23.00
[272/332] OK   gt=printed_document     pred=printed_document     margin=21.81
[273/332] OK   gt=printed_document     pred=printed_document     margin=3.38
[274/332] OK   gt=printed_document     pred=printed_document     margin=16.26
[275/332] OK   gt=printed_document     pred=printed_document     margin=15.91
[276/332] OK   gt=printed_document     pred=printed_document     margin=8.94
[277/332] WRONG gt=printed_document     pred=map_land_record      margin=6.38
[278/332] OK   gt=printed_document     pred=printed_document     margin=22.00
[279/332] OK   gt=printed_document     pred=printed_document     margin=22.91
[280/332] OK   gt=printed_document     pred=printed_document     margin=14.96
[281/332] OK   gt=printed_document     pred=printed_document     margin=20.38
[282/332] OK   gt=printed_document     pred=printed_document     margin=19.62
[283/332] OK   gt=printed_document     pred=printed_document     margin=18.19
[284/332] WRONG gt=printed_document     pred=portrait_photo       margin=0.50
[285/332] OK   gt=printed_document     pred=printed_document     margin=20.00
[286/332] OK   gt=printed_document     pred=printed_document     margin=21.50
[287/332] OK   gt=printed_document     pred=printed_document     margin=22.50
[288/332] OK   gt=printed_document     pred=printed_document     margin=22.72
[289/332] OK   gt=printed_document     pred=printed_document     margin=22.06
[290/332] OK   gt=printed_document     pred=printed_document     margin=22.97
[291/332] OK   gt=printed_document     pred=printed_document     margin=21.12
[292/332] OK   gt=printed_document     pred=printed_document     margin=22.50
[293/332] OK   gt=printed_document     pred=printed_document     margin=21.75
[294/332] OK   gt=printed_document     pred=printed_document     margin=22.94
[295/332] OK   gt=printed_document     pred=printed_document     margin=24.06
[296/332] OK   gt=printed_document     pred=printed_document     margin=22.31
[297/332] OK   gt=printed_document     pred=printed_document     margin=21.69
[298/332] OK   gt=printed_document     pred=printed_document     margin=8.12
[299/332] OK   gt=printed_document     pred=printed_document     margin=14.70
[300/332] OK   gt=printed_document     pred=printed_document     margin=20.72
[301/332] OK   gt=printed_document     pred=printed_document     margin=17.31
[302/332] OK   gt=printed_document     pred=printed_document     margin=17.75
[303/332] OK   gt=printed_document     pred=printed_document     margin=23.66
[304/332] OK   gt=printed_document     pred=printed_document     margin=20.38
[305/332] OK   gt=printed_document     pred=printed_document     margin=8.75
[306/332] OK   gt=printed_document     pred=printed_document     margin=11.41
[307/332] OK   gt=website_screenshot   pred=website_screenshot   margin=24.41
[308/332] WRONG gt=website_screenshot   pred=printed_document     margin=5.81
[309/332] OK   gt=website_screenshot   pred=website_screenshot   margin=11.75
[310/332] OK   gt=website_screenshot   pred=website_screenshot   margin=20.56
[311/332] OK   gt=website_screenshot   pred=website_screenshot   margin=17.03
[312/332] OK   gt=website_screenshot   pred=website_screenshot   margin=15.81
[313/332] OK   gt=website_screenshot   pred=website_screenshot   margin=17.16
[314/332] OK   gt=website_screenshot   pred=website_screenshot   margin=23.56
[315/332] OK   gt=website_screenshot   pred=website_screenshot   margin=9.50
[316/332] OK   gt=website_screenshot   pred=website_screenshot   margin=8.06
[317/332] OK   gt=website_screenshot   pred=website_screenshot   margin=22.02
[318/332] OK   gt=website_screenshot   pred=website_screenshot   margin=18.97
[319/332] OK   gt=website_screenshot   pred=website_screenshot   margin=30.81
[320/332] OK   gt=website_screenshot   pred=website_screenshot   margin=4.88
[321/332] OK   gt=website_screenshot   pred=website_screenshot   margin=20.44
[322/332] OK   gt=website_screenshot   pred=website_screenshot   margin=19.12
[323/332] OK   gt=website_screenshot   pred=website_screenshot   margin=10.56
[324/332] OK   gt=website_screenshot   pred=website_screenshot   margin=8.56
[325/332] OK   gt=website_screenshot   pred=website_screenshot   margin=9.19
[326/332] OK   gt=website_screenshot   pred=website_screenshot   margin=25.75
[327/332] OK   gt=website_screenshot   pred=website_screenshot   margin=19.19
[328/332] OK   gt=website_screenshot   pred=website_screenshot   margin=23.95
[329/332] OK   gt=website_screenshot   pred=website_screenshot   margin=10.38
[330/332] OK   gt=website_screenshot   pred=website_screenshot   margin=7.44
[331/332] OK   gt=website_screenshot   pred=website_screenshot   margin=8.75
[332/332] OK   gt=website_screenshot   pred=website_screenshot   margin=18.56


=== GEMMA FLAT-8 + LOGIT MARGIN HELD-OUT ACCURACY: 312/332 (94.0%) ===
Decision token located (real margin captured): 332/332 (100.0%)
Total inference time: 2091.4s (6.30s/image)

Margin when correct (n=312): mean=18.11  median=19.12
Margin when WRONG (n=20): mean=2.32  median=1.75
