file_path,category,confidence,text_density,handwriting,table_layout,faces,map_like,reason,model,prompt_version
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-06 215955.png,genealogy_chart,0.98,0.3,False,False,False,False,The image displays a structured family tree diagram with multiple interconnected person nodes.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-10 184925.png,genealogy_chart,1.0,0.3,False,False,False,False,The image is clearly a family tree or lineage diagram with multiple person-nodes arranged in a tree structure.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-10 185104.png,genealogy_chart,1.0,0.1,False,False,False,False,The image displays a structured family tree with multiple person-nodes arranged in a tree structure.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-10 210147.png,genealogy_chart,1.0,0.1,False,False,True,False,The image displays a clear family tree structure with multiple person nodes arranged in a hierarchical chart layout.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-10 211706.png,genealogy_chart,1.0,0.1,False,False,True,False,The image displays a structured family tree with multiple person-nodes arranged in a chart layout.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-10 211715.jpg,genealogy_chart,1.0,0.1,False,False,True,False,The image displays a structured family tree with multiple person-nodes arranged in a tree structure.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-10 212009.png,genealogy_chart,0.98,0.2,False,False,True,False,The image displays a clear family tree structure with multiple person nodes and connections.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-10 212037.png,genealogy_chart,1.0,0.3,False,False,False,False,The image displays a clear family tree structure with multiple person nodes arranged in a hierarchical chart layout.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-11 003729.png,genealogy_chart,0.98,0.3,False,False,False,False,The image displays a family tree structure with multiple person-nodes arranged in a tree layout.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-11 004204.png,genealogy_chart,0.95,0.3,False,False,False,False,The image displays a structured family tree with multiple person-nodes arranged in a lineage diagram format.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-13 223954.png,genealogy_chart,0.95,0.3,False,False,True,False,The image displays multiple person nodes with associated names and dates arranged in a chart structure.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-13 230359.png,genealogy_chart,1.0,0.3,False,False,False,False,The image displays a clear family tree structure with multiple person-nodes arranged in a lineage diagram format.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-13 231355.png,genealogy_chart,1.0,0.3,False,False,False,False,The image displays a clear family tree structure with multiple person nodes arranged in a lineage diagram.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-13 233429.png,genealogy_chart,0.95,0.2,False,False,True,False,The image displays multiple person nodes with portraits and associated dates arranged in a chart structure.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-13 235833.png,genealogy_chart,1.0,0.1,False,False,True,False,The image displays a family tree structure with multiple person nodes arranged in a chart layout.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-14 001624.png,genealogy_chart,1.0,0.1,False,False,True,False,The image is a clear family tree diagram with multiple person-nodes arranged in a tree structure.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-14 002511.png,genealogy_chart,0.98,0.1,False,False,True,False,The image displays a structured family tree with multiple person-nodes arranged in a clear lineage diagram format.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-20 235520.png,genealogy_chart,1.0,0.3,False,False,False,False,The image displays a clear family tree structure with multiple person-nodes arranged in a tree layout.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-20 235739.png,genealogy_chart,1.0,0.3,False,False,False,False,The image displays a clear family tree structure with multiple person nodes arranged in a lineage diagram format.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-21 000500.png,genealogy_chart,0.98,0.3,False,False,False,False,The image displays a clear family tree structure with multiple person nodes arranged in a hierarchical chart layout.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-21 000839.png,genealogy_chart,0.98,0.1,False,False,False,False,The image displays a clear family tree structure with multiple person-nodes arranged in a lineage diagram format.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-21 001608.png,genealogy_chart,1.0,0.1,False,False,True,False,The image displays a clear family tree structure with multiple person nodes arranged in a lineage diagram format.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-21 001901.png,genealogy_chart,1.0,0.1,False,False,False,False,The image displays a structured family tree with multiple person-nodes arranged in a tree structure.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-21 002154.png,genealogy_chart,1.0,0.2,False,False,False,False,The image displays a family tree structure with multiple person-nodes arranged in a clear lineage diagram.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-21 003553.png,genealogy_chart,0.98,0.3,False,False,False,False,The image displays a family tree structure with multiple person-nodes arranged in a clear lineage diagram format.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-23 215229.png,genealogy_chart,1.0,0.1,False,False,True,False,The image displays a clear family tree structure with multiple person nodes arranged in a lineage diagram format.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 004611.png,genealogy_chart,1.0,0.2,False,False,True,False,The image displays a structured family tree with multiple person-nodes arranged in a clear lineage diagram format.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 014702.png,genealogy_chart,0.98,0.2,False,False,True,False,The image displays a structured lineage diagram with multiple person nodes connected in a tree structure.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-28 080038.png,genealogy_chart,1.0,0.3,False,False,False,False,The image displays a family tree structure with multiple person-nodes arranged in a lineage diagram format.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-30 155931.png,genealogy_chart,0.98,0.1,False,False,True,False,"The image displays multiple person nodes arranged in a tree structure, characteristic of a genealogy chart.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-02 224852.png,genealogy_chart,1.0,0.3,False,False,False,False,The image displays a clear family tree structure with multiple person-nodes arranged in a lineage diagram format.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-08 011721.png,genealogy_chart,0.98,0.3,False,False,False,False,The image displays a structured family tree with multiple person-nodes arranged in a tree structure.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-08 014958.png,genealogy_chart,1.0,0.1,False,False,True,False,The image displays a clear family tree structure with multiple person nodes connected in a lineage diagram.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-08 091039.png,genealogy_chart,1.0,0.3,False,False,False,False,The image displays a structured family tree with multiple person-nodes arranged in a lineage diagram format.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-08 091156.png,genealogy_chart,1.0,0.1,False,False,True,False,The image displays a clear family tree structure with multiple person-nodes arranged in a lineage diagram.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-08 091755.png,genealogy_chart,1.0,0.1,False,False,True,False,The image displays a structured family tree with multiple person-nodes arranged in a clear lineage diagram format.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-09 125820.png,genealogy_chart,1.0,0.3,False,False,False,False,The image displays a clear family tree structure with multiple person-nodes arranged in a hierarchical chart layout.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-10 213239.png,genealogy_chart,0.98,0.1,False,False,False,False,The image displays a structured family tree with multiple person-nodes arranged in a clear lineage diagram format.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-10 214642.png,genealogy_chart,0.98,0.1,False,False,False,False,The image displays a structured family tree with multiple person-nodes arranged in a lineage diagram format.,gemma,v1
