file_path,category,confidence,text_density,handwriting,table_layout,faces,map_like,reason,model,prompt_version
J:\Genealogy\genealogy_pipeline\data\working\R22W-060.jpg,map_land_record,1.0,0.3,False,False,False,True,"The image is a detailed plan showing geographic features and survey lines, characteristic of a map.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\riding_mtn_crop.jpg,map_land_record,1.0,0.3,False,False,False,True,"The image is a detailed geographic map showing land features, rivers, and place names.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 200147.png,map_land_record,0.98,0.0,False,False,False,True,The image is an aerial or satellite view showing geographic features and roads.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\file_000000007aec723087be2dc427c14d84.png,map_land_record,0.98,0.1,False,False,False,True,"The image is an aerial or satellite view showing geographic features and roads, classifying it as a map or land record.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-03 131344.png,map_land_record,1.0,0.0,False,False,False,True,The image is an aerial or satellite view showing geographic layouts and roads.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-03 133216.png,map_land_record,0.98,0.0,False,False,False,True,The image is an aerial or satellite view showing geographic features and labeled locations.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-07 001032.png,map_land_record,0.98,0.0,False,False,False,True,The image is an aerial or satellite view showing geographic layouts and land features.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-07 002716.png,map_land_record,1.0,0.0,False,False,False,True,"The image is a geographic layout showing streets, roads, and land divisions.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-07 002803.png,map_land_record,1.0,0.0,False,False,False,True,The image is an aerial or satellite view depicting geographic layouts and roads.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-07 005754.png,map_land_record,0.95,0.0,False,False,False,False,"The image primarily depicts a landscape with a road sign, suggesting a geographic or land-related context.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-08 080345.png,map_land_record,0.98,0.1,False,False,False,True,The image is an aerial or satellite view depicting a geographic layout of a farm.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-08 080359.png,map_land_record,0.98,0.0,False,False,False,True,"The image is an aerial or satellite view of a geographical area, fitting the definition of a map or geographic layout.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\T24 R22 W1.jpg,map_land_record,0.98,0.3,False,False,False,True,"The image is a printed plan titled ""Plan of Township"" which is a geographic layout.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\1897_crop_bird_trail_russell.jpg,map_land_record,1.0,0.1,False,False,False,True,The image is clearly a geographic map showing topographical and political features.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\1897_crop_escarpment_corridor.jpg,map_land_record,1.0,0.1,False,False,False,True,The image is clearly a detailed geographic map showing topographical and political features.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\1897_crop_full_corridor.jpg,map_land_record,1.0,0.3,False,False,False,True,"The image is a detailed geographic map showing land features, rivers, and place names.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\1897_crop_gilbert_plains.jpg,map_land_record,1.0,0.1,False,False,False,True,The image is clearly a geographic map showing topographical features and place names.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\1897_crop_lake_audy_ir.jpg,map_land_record,1.0,0.1,False,False,False,True,The image is clearly a detailed geographic map showing topographical and geographic features.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\1897_dls_overlay_final.jpg,map_land_record,1.0,0.1,False,False,False,True,The image is clearly a detailed geographic map with grid lines and geographical features.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\1897_dls_overlay_routes.jpg,map_land_record,1.0,0.1,False,False,False,True,The image is clearly a geographical map showing topographical features and place names.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\722217961_122225495366793814_5495564489236470030_n.jpg,map_land_record,1.0,0.1,False,False,False,True,The image is a geographic map showing geographical features and routes.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-09 123151.png,map_land_record,1.0,0.0,False,False,False,True,The image is an aerial or satellite view showing geographic features and land divisions.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-09 123740.png,map_land_record,1.0,0.0,False,False,False,True,The image is an aerial or satellite view showing geographic features and land divisions.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-09 124601.png,map_land_record,1.0,0.0,False,False,False,True,The image is an aerial or satellite view showing geographic layouts and land features.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-21 013905.png,map_land_record,0.98,0.0,False,False,False,True,The image is an aerial or satellite view showing geographic features and roads.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 200008.png,map_land_record,1.0,0.1,False,False,False,True,The image is a geographic map showing land divisions and geographical features.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 200134.png,map_land_record,1.0,0.3,False,False,False,True,"The image is clearly a geographic map showing topographical features, place names, and coordinate markings.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 200656.png,map_land_record,1.0,0.0,False,False,False,True,The image is an aerial or satellite view showing geographic features and land divisions.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 200856.png,map_land_record,1.0,0.2,False,False,False,True,"The image is clearly a detailed geographic map showing rivers, valleys, and land features.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 200955.png,map_land_record,1.0,0.1,False,False,False,True,The image is clearly a geographic map showing topographical features and place names.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 201724.png,map_land_record,1.0,0.3,False,False,False,True,The image is clearly a map showing geographic features and boundaries.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 202048.png,map_land_record,0.98,0.0,False,False,False,True,The image is an aerial or satellite view showing geographic features and land patterns.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 203203.png,map_land_record,0.98,0.1,False,False,False,True,"The image displays a geographic layout with roads, boundaries, and place names, characteristic of a map.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 203346.png,map_land_record,0.98,0.1,False,False,False,True,The image displays a geographic layout with lines and labels characteristic of a map or land record.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 204255.png,map_land_record,0.98,0.1,False,False,False,True,The image is an aerial or satellite view showing geographic features and land divisions.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 204807.png,map_land_record,1.0,0.1,False,False,False,True,"The image displays a geographic layout with streets, boundaries, and scale markings, characteristic of a map.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 220935.png,map_land_record,0.98,0.0,False,False,False,True,The image is an aerial or satellite view showing geographic features and roads.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 221701.png,map_land_record,1.0,0.0,False,False,False,True,The image is an aerial or satellite view showing geographic features and land divisions.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 221913.png,map_land_record,1.0,0.0,False,False,False,True,The image is an aerial or satellite view displaying geographic features and land divisions.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 222655.png,map_land_record,1.0,0.0,False,False,False,True,The image is an aerial or satellite view showing geographic features and land divisions.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 223407.png,map_land_record,0.98,0.0,False,False,False,True,The image is an aerial or satellite view showing geographic features and land divisions.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 223517.png,map_land_record,1.0,0.0,False,False,False,True,The image is an aerial or satellite view showing geographic features and land divisions.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 223914.png,map_land_record,0.98,0.0,False,False,False,True,The image is an aerial or satellite view showing agricultural fields and land features.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 232453.png,map_land_record,1.0,0.0,False,False,False,True,The image is an aerial or satellite view showing geographic features and land divisions.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 234752.png,map_land_record,0.98,0.1,False,False,False,True,The image is an aerial or satellite view showing geographic layouts and roads.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 235032.png,map_land_record,0.98,0.0,False,False,False,True,"The image is an aerial or satellite view of a geographic area, fitting the definition of a map or geographic layout.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 235714.png,map_land_record,0.98,0.0,False,False,False,True,The image is an aerial or satellite view showing geographic features and land divisions.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-27 000320.png,map_land_record,0.98,0.0,False,False,False,True,The image is an aerial or satellite view showing geographic features and land divisions.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-27 000457.png,map_land_record,0.98,0.0,False,False,False,True,The image is an aerial or satellite view showing land divisions and geographic features.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-27 000831.png,map_land_record,1.0,0.0,False,False,False,True,The image is an aerial or satellite view showing geographic features and land divisions.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-27 002859.png,map_land_record,0.98,0.1,False,False,False,True,"The image is an aerial or satellite view showing geographic features and roads, classifying it as a map or land record.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-27 003530.png,map_land_record,1.0,0.0,False,False,False,True,The image is an aerial or satellite view showing geographic features and land divisions.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-27 192416.png,map_land_record,0.98,0.0,False,False,False,True,"The image is an aerial view showing roads, buildings, and agricultural fields, characteristic of a map or satellite view.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-27 193223.png,map_land_record,1.0,0.0,False,False,False,True,The image is an aerial or satellite view showing geographic layouts and roads.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-27 200930.png,map_land_record,0.98,0.0,False,False,False,True,"The image is an aerial view showing roads, buildings, and geographic layout, fitting the map_land_record category.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-27 202701.png,map_land_record,0.98,0.3,False,False,False,True,The image is primarily a map showing geographic regions and political boundaries.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-27 202745.png,map_land_record,0.95,0.0,False,False,False,True,"The image is a landscape photograph featuring terrain and a stone structure, resembling a geographic view.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-28 031433.png,map_land_record,1.0,0.0,False,False,False,True,The image is an aerial or satellite view showing geographic features and land divisions.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-28 031642.png,map_land_record,0.98,0.1,False,False,False,True,"The image is an aerial view showing roads, buildings, and geographic layout, characteristic of a map.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-28 032717.png,map_land_record,0.95,0.1,False,False,False,True,"The image is an aerial view showing roads and buildings, characteristic of a map or satellite view.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-28 033256.png,map_land_record,0.95,0.1,False,False,False,False,"The image primarily depicts an outdoor scene with buildings and vehicles, lacking the structure of tabular data or a map.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-28 033429.png,map_land_record,1.0,0.0,False,False,False,True,"The image is an aerial view showing roads, fields, and geographical features, fitting the definition of a map or satellite view.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-28 033608.png,map_land_record,0.98,0.1,False,False,False,True,"The image is an aerial view showing roads, fields, and geographic layouts, fitting the map_land_record category.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-28 035148.png,map_land_record,0.98,0.1,False,False,False,True,"The image is an aerial or satellite view showing agricultural fields and property lines, fitting the map_land_record category.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-28 035450.png,map_land_record,0.98,0.1,False,False,False,True,The image is an aerial or satellite view showing geographic areas and land divisions.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-28 035613.png,map_land_record,0.98,0.0,False,False,False,True,The image is an aerial or satellite view showing geographic features and road layouts.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-29 001417.png,map_land_record,1.0,0.1,False,False,False,True,The image is an aerial or satellite view showing geographic features and land divisions.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-29 001642.png,map_land_record,1.0,0.1,False,False,False,True,"The image is an aerial or satellite view showing geographic features and roads, classifying it as a map or land record.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-29 011906.png,map_land_record,0.98,0.0,False,False,False,True,"The image displays an aerial or satellite view of land parcels, characteristic of a map or land record.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-29 012157.png,map_land_record,1.0,0.1,False,False,False,True,"The image displays a geographic layout with roads and land divisions, characteristic of a map or aerial view.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-29 020715.png,map_land_record,1.0,0.0,False,False,False,True,The image is a satellite or aerial view displaying geographic features and roads.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-29 020905.png,map_land_record,0.98,0.0,False,False,False,True,The image is an aerial or satellite view showing geographic features and land divisions.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-29 021919.png,map_land_record,0.98,0.1,False,False,False,True,"The image displays a geographic layout with lines, labels, and topographical features characteristic of a map.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-29 022112.png,map_land_record,0.98,0.1,False,False,False,True,"The image displays a geographic layout with topographical lines and place names, characteristic of a map.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-29 022224.png,map_land_record,1.0,0.3,False,False,False,True,The image is clearly a section of a map showing geographic features and place names.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-29 032137.png,map_land_record,0.98,0.0,False,False,False,True,"The image displays a grid of aerial or satellite views of land parcels, characteristic of a map or land record.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-29 035639.png,map_land_record,0.98,0.0,False,False,False,True,"The image displays aerial or satellite views of land parcels, characteristic of a map or land record.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-29 035819.png,map_land_record,0.98,0.1,False,False,False,True,"The image displays a grid of aerial or satellite views of land parcels, characteristic of a map or land record.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-29 035906.png,map_land_record,0.98,0.1,False,False,False,True,The image is an aerial or satellite view showing geographic features and land division.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-29 074941.png,map_land_record,0.98,0.0,False,False,False,True,"The image displays a geographic layout with roads, place names, and grid-like features characteristic of a map.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-29 211754.png,map_land_record,1.0,0.1,False,False,False,True,"The image displays a geographic layout with topographical features and land divisions, characteristic of a map.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-29 214247.png,map_land_record,0.95,0.3,True,False,False,True,"The image displays lines, markings, and geographical notations characteristic of a map or land record.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-29 215901.png,map_land_record,0.98,0.3,False,False,False,True,"The image displays geographic lines, coordinates, and survey markings characteristic of a map or land record.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-29 220936.png,map_land_record,0.95,0.3,True,False,False,True,"The image displays lines, boundaries, and geographic markings characteristic of a map or land record.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-30 115432.png,map_land_record,1.0,0.0,False,False,False,True,"The image is an aerial or satellite view showing geographic features, roads, and land divisions.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-30 115454.png,map_land_record,0.98,0.0,False,False,False,True,The image is an aerial or satellite view depicting geographic features and terrain.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-30 133513.png,map_land_record,0.98,0.3,False,False,False,True,The image displays a geographic layout with lines and markings characteristic of a map or land record.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-30 134638.png,map_land_record,0.98,0.3,True,True,False,True,"The image displays a topographical survey with grid lines and geographic markings, characteristic of a map or land record.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-30 173552.png,map_land_record,0.95,0.1,False,False,False,True,"The image displays a geographic layout with roads and place names, characteristic of a map.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-30 194415.png,map_land_record,0.98,0.3,False,False,False,True,"The image displays lines, boundaries, and geographic markings characteristic of a map or land record.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-30 194607.png,map_land_record,0.98,0.4,False,False,False,True,"The image clearly displays lines, boundaries, and geographical markings characteristic of a map.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-30 194646.png,map_land_record,0.95,0.3,False,False,False,True,The image displays a geographic layout with lines and markings characteristic of a map or survey.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-30 194738.png,map_land_record,0.95,0.3,False,False,False,True,The image displays lines and markings characteristic of a map or geographic layout.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-30 201019.png,map_land_record,0.95,0.4,True,False,False,True,"The image displays lines, markings, and geographical features characteristic of a map or survey.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-30 202434.png,map_land_record,0.95,0.3,False,False,False,True,The image displays lines and markings characteristic of a geographical map or survey.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-30 220759.png,map_land_record,0.98,0.3,True,False,False,True,"The image displays lines, markings, and geographical features characteristic of a map or land record.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-31 014315.png,map_land_record,0.98,0.0,False,False,False,True,"The image displays a geographic layout with lines and labeled points, characteristic of a map or land record.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-31 025929.png,map_land_record,0.98,0.3,False,True,False,True,The image displays a grid layout with survey lines and land divisions characteristic of a map or land record.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-31 134608.png,map_land_record,0.95,0.3,True,False,False,True,"The image displays lines, markings, and geographical features characteristic of a map or land record.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-31 142750.png,map_land_record,0.98,0.3,False,False,False,True,The image is clearly a hand-drawn map or survey with geographic markings and lines.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-31 232345.png,map_land_record,0.95,0.0,False,False,False,False,"The image primarily depicts a natural landscape with a river and forest, resembling a geographic view.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-02 184842.png,map_land_record,0.98,0.1,False,False,False,True,The image is an aerial or satellite view showing geographic features and land divisions.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-02 185349.png,map_land_record,0.95,0.1,False,False,False,True,"The image displays a geographic layout with various labeled markers and boundaries, characteristic of a map.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-02 192914.png,map_land_record,1.0,0.2,False,False,False,True,"The image is a plan showing township boundaries and range lines, which classifies it as a map or land record.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-02 193334.png,map_land_record,0.98,0.1,True,False,False,True,The image displays a section of a map with geographic markings and land divisions.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-02 193822.png,map_land_record,0.98,0.3,False,False,False,True,"The image displays a geographic layout with lines, measurements, and boundary markings characteristic of a map or land record.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-03 003253.png,map_land_record,0.98,0.0,False,False,False,True,The image is an aerial or satellite view showing geographic features and place names.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-03 003659.png,map_land_record,0.98,0.0,False,False,False,True,The image is an aerial or satellite view depicting geographic features like lakes and land.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-03 004324.png,map_land_record,0.98,0.0,False,False,False,True,The image is an aerial or satellite view depicting geographic features and land.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-03 004545.png,map_land_record,1.0,0.0,False,False,False,True,The image is an aerial or satellite view depicting geographic features and terrain.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-03 004805.png,map_land_record,1.0,0.0,False,False,False,True,The image is an aerial or satellite view depicting geographic features and land divisions.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-03 005312.png,map_land_record,1.0,0.0,False,False,False,True,The image is an aerial or satellite view showing agricultural fields and geographic layouts.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-05 081753.png,map_land_record,1.0,0.0,False,False,False,True,The image is an aerial or satellite view showing geographic layouts and land divisions.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 194820.png,map_land_record,0.98,0.0,False,False,False,True,"The image is an aerial or satellite view depicting geographic features and trails, fitting the map_land_record category.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 194952.png,map_land_record,0.98,0.1,False,False,False,True,"The image is an aerial or satellite view showing roads, buildings, and geographic layout.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 195148.png,map_land_record,0.95,0.0,False,False,False,False,"The image is a photograph of a building and landscape, not a map or land record.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 195404.png,map_land_record,0.98,0.1,False,False,False,True,"The image is an aerial or satellite view showing geographic features, water bodies, and infrastructure.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 200255.png,map_land_record,0.98,0.0,False,False,False,True,"The image is an aerial or satellite view depicting geographical features and winding lines, characteristic of a map or land survey.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 201117.png,map_land_record,0.98,0.0,False,False,False,True,The image is an aerial or satellite view showing geographic features and land.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 202003.png,map_land_record,0.98,0.0,False,False,False,True,The image is an aerial or satellite view showing geographical features like a river and a portage.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 202407.png,map_land_record,0.98,0.0,False,False,False,True,"The image is an aerial or satellite view depicting geographic features, fitting the definition of a map or aerial view.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 202635.png,map_land_record,0.98,0.0,False,False,False,True,"The image is an aerial or satellite view depicting a river and dense forest, fitting the definition of a map or geographic layout.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 203324.png,map_land_record,0.98,0.1,False,False,False,True,The image is an aerial or satellite view depicting a geographic layout of water and land.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 204035.png,map_land_record,1.0,0.0,False,False,False,True,"The image is an aerial or satellite view depicting a geographical feature, which classifies it as a map or geographic layout.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 204302.png,map_land_record,0.98,0.0,False,False,False,True,"The image is an aerial or satellite view depicting a geographic landscape, fitting the definition of a map or geographic layout.",gemma,v1
