file_path,category,confidence,text_density,handwriting,table_layout,faces,map_like,reason,model,prompt_version
J:\Genealogy\genealogy_pipeline\data\working\file_00000000866c723084713e7b8c689980.png,printed_document,0.98,0.85,False,False,False,False,"The image is a typed document containing prose and formal declarations, fitting the printed_document category.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\file_000000008a0c71fb881f50f273314ba2.png,printed_document,0.95,0.85,False,False,False,False,"The image contains continuous prose typical of a written narrative, fitting the definition of a printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\file_000000008cbc72309d656e146c35a12d.png,printed_document,0.98,0.95,False,False,False,False,The image is a printed document containing formal text and legal language without repeating tabular data.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\file_000000009f8c7230b2da9ac296722b00.png,printed_document,0.98,0.85,False,False,False,False,The image is a printed document containing prose and formal declarations rather than repeating tabular data.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\file_00000000bf0c7230b40f64022a4e4d41.png,printed_document,0.98,0.95,False,False,False,False,The image is a printed document containing prose and formal declarations rather than a repeating tabular structure.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\file_00000000c9047230a88bce1cf522d47b.png,printed_document,0.98,0.95,False,False,False,False,"The image is a typed document, likely a land grant, with a single-entity form structure rather than repeated tabular data.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\file_00000000cb307230a261b3b8c337f32c.png,printed_document,0.98,0.85,False,False,False,False,The image is a typed document presenting a grant or legal statement without repeating tabular data.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\file_00000000d8c47230ab471549f7c876e1.png,printed_document,0.98,0.95,False,False,False,False,This is a typed document resembling a land grant or official proclamation with a single entity's information.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\file_00000000e4f47230b5bb118f31976af8.png,printed_document,0.98,0.85,False,False,False,False,"The image is a typed document with a formal structure and a handful of unique fields, fitting the printed_document classification.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 185720.png,printed_document,0.95,0.8,False,False,False,False,"The image consists of typed prose, which fits the definition of a printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 190757.png,printed_document,0.95,0.8,False,False,False,False,"The image contains a single, formal inscription on a stone monument, fitting the description of a printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 194113.png,printed_document,0.95,0.98,False,False,False,False,The document appears to be a title page or cover sheet with a handful of labeled fields rather than repeating tabular data.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 195520.png,printed_document,0.95,0.8,False,False,False,False,The document presents a single-entity record with labeled fields rather than repeating tabular data.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 200518.png,printed_document,0.95,0.85,False,False,False,False,The document presents a single record with labeled fields rather than repeating tabular data.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 201327.png,printed_document,0.95,0.7,True,False,False,False,"The image consists primarily of formal, typed prose resembling a letter or official correspondence.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 201801.png,printed_document,0.98,0.95,False,False,False,False,"This is a single, formally printed document with labeled fields, not a repeating tabular structure.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 202037.png,printed_document,0.98,0.4,False,False,False,False,"The document is a formal printed form with a handful of single-entity fields, fitting the printed_document classification.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 202834.png,printed_document,0.95,0.8,False,False,False,False,"The document is a textual fragment describing an occurrence and historical context, fitting the description of printed prose.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 212616.png,printed_document,0.95,0.1,False,False,False,False,"The image is a photograph of a building and garden, which falls under a general document type category.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 215350.png,printed_document,1.0,0.9,False,False,False,False,The image consists of typed prose forming an article or historical text without a repeating tabular structure.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 224726.png,printed_document,0.95,0.7,False,False,False,False,"The image consists of continuous prose, characteristic of a letter or document, without a repeating tabular structure.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 225306.png,printed_document,0.95,0.7,True,False,False,False,"The image contains prose text that does not follow a repetitive tabular structure, classifying it as a printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 225420.png,printed_document,0.95,0.8,False,False,False,False,"The image consists of typed prose, characteristic of a letter or document, without a repeating tabular structure.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 225442.png,printed_document,0.95,0.7,True,False,False,False,"The image consists of prose written in a cursive style, fitting the description of a printed document or letter.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 225515.png,printed_document,0.95,0.8,False,False,False,False,"The image consists of prose text without a repeating tabular structure, fitting the description of a printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 225700.png,printed_document,0.95,0.8,True,False,False,False,"The image consists of prose text, characteristic of a printed document, without a repeating tabular structure.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 225928.png,printed_document,0.95,0.98,False,False,False,False,"The image consists of typed prose, fitting the description of a printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 230009.png,printed_document,0.95,0.85,False,False,False,False,The image consists of continuous typed prose without a repeating tabular structure or form layout.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 230039.png,printed_document,0.95,0.85,False,False,False,False,"The image consists of continuous prose, characteristic of a printed document, without a repeating tabular structure.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 230131.png,printed_document,0.98,0.85,False,False,False,False,The image consists of continuous typed prose without any tabular structure or repeating rows.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 230327.png,printed_document,0.98,0.85,False,False,False,False,"The image consists of continuous prose, characteristic of printed text, without any tabular structure or repeating rows.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 230537.png,printed_document,0.95,0.98,False,False,False,False,The image consists of continuous typed prose without a repeating tabular structure or a complex chart layout.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 230638.png,printed_document,0.95,0.85,False,False,False,False,The image consists of continuous typed prose without a repeating tabular structure or a complex chart layout.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 230803.png,printed_document,0.95,0.8,True,False,False,False,"The image contains prose text written in a script, fitting the description of a printed document or letter.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 230902.png,printed_document,0.95,0.8,False,False,False,False,"The image consists of typed prose, characteristic of a letter or document, without a repeating tabular structure.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 231219.png,printed_document,0.95,0.8,True,False,False,False,"The image consists of prose text, characteristic of a letter or document, without a repeating tabular structure.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 231241.png,printed_document,0.98,0.95,False,False,False,False,"The image consists of continuous typed prose, fitting the description of a printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 231328.png,printed_document,0.95,0.85,False,False,False,False,"The image consists of typed prose, fitting the description of a printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 231416.png,printed_document,0.98,0.75,False,False,False,False,"The image contains typed prose, characteristic of a letter or document, without a repeating tabular structure.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 231509.png,printed_document,0.95,0.8,True,False,False,False,"The image contains prose text, characteristic of a printed document, rather than a repeating tabular structure.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 231705.png,printed_document,0.95,0.7,False,False,False,False,"The image contains prose text without a repeating tabular structure, fitting the description of a printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 231804.png,printed_document,0.95,0.8,False,False,False,False,"The image consists of prose text, characteristic of a letter or document, without a repeating tabular structure.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 231902.png,printed_document,0.95,0.7,True,False,False,False,"The image contains prose text without a repeating tabular structure, fitting the description of a printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 232152.png,printed_document,0.95,0.85,True,False,False,False,"The image consists of continuous prose, characteristic of a letter or document, without a repeating tabular structure.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 232233.png,printed_document,0.95,0.7,True,False,False,False,"The image contains prose text without a repeating tabular structure, fitting the description of a printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 232625.png,printed_document,0.95,0.8,False,False,False,False,"The image consists of typed prose, fitting the description of a printed document without a tabular structure.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 232738.png,printed_document,0.95,0.8,False,False,False,False,"The image contains prose text without a repeating tabular structure, fitting the description of a printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 232802.png,printed_document,0.95,0.8,False,False,False,False,"The image contains prose text without a repeating tabular structure, fitting the description of a printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 234708.png,printed_document,0.98,0.95,False,False,False,False,"The image consists of typed prose, fitting the description of a printed document without a repeating tabular structure.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 235423.png,printed_document,0.95,0.8,False,False,False,False,"The document is typed prose detailing passenger and crew lists, fitting the description of printed text.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-06 001943.png,printed_document,0.95,0.98,False,False,False,False,"The image consists of continuous typed prose, characteristic of a printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-06 011629.png,printed_document,0.98,0.95,False,False,False,False,"The image consists of continuous typed prose, characteristic of a letter or article.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-06 011658.png,printed_document,0.98,0.95,False,False,False,False,The image consists of continuous typed prose without any tabular structure or repeating rows.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-06 011737.png,printed_document,0.98,0.95,False,False,False,False,"The image consists of continuous typed prose, fitting the description of a printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-06 012202.png,printed_document,0.98,0.85,False,False,False,False,"The image consists of typed prose, characteristic of a letter or document, without a repeating tabular structure.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-06 012227.png,printed_document,0.95,0.85,False,False,False,False,The image consists of continuous typed prose without a repeating tabular structure or a complex chart layout.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-06 012336.png,printed_document,0.95,0.4,True,False,False,False,"The image contains prose written in a script, fitting the description of a printed document or letter.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-06 013322.png,printed_document,0.95,0.98,False,False,False,False,"The image appears to be a typed or printed document, likely a historical record or certificate, with a single entity's information rather than repeated rows.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-06 022031.png,printed_document,0.95,0.7,True,False,False,False,"The image contains prose text written in a script, fitting the description of a printed document format.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-06 022159.png,printed_document,0.95,0.8,False,False,False,False,"The image consists of continuous prose, characteristic of a printed document, without a tabular structure or repeated rows.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-06 022946.png,printed_document,0.95,0.8,False,False,False,False,The document presents a single record with labeled fields rather than repeating rows of data.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-06 081525.png,printed_document,0.98,0.95,False,False,False,False,"The image consists of continuous typed prose, characteristic of a printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-07 203820.png,printed_document,1.0,1.0,False,False,False,False,The image contains continuous typed prose without a repeating tabular structure or a complex chart layout.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-06 075139.png,printed_document,1.0,0.8,False,False,False,False,"The image consists of typed prose forming a welcome message, which fits the definition of printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 072720.png,printed_document,0.98,0.95,False,False,False,False,"The image consists of continuous typed prose, characteristic of a printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 073141.png,printed_document,1.0,0.9,False,False,False,False,"The image consists of continuous typed prose, fitting the description of a printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 074040.png,printed_document,0.98,0.85,False,False,False,False,The image consists of typed prose forming a biographical text without a repeating tabular structure.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 074834.png,printed_document,0.95,0.8,False,False,False,False,"The input is continuous prose, characteristic of printed text, without a repeating tabular structure or chart layout.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 081546.png,printed_document,0.98,0.95,False,False,False,False,The image consists of typed prose forming an article or biographical text without a repeating tabular structure.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 081619.png,printed_document,0.98,0.95,False,False,False,False,"The image consists of typed prose detailing marriage records, fitting the description of printed text.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\e002845577.jpg,printed_document,0.98,0.85,False,False,False,False,"The image consists of typed prose and formal document structure, fitting the description of a printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\e002954802.jpg,printed_document,0.98,0.85,False,False,False,False,"The image consists of typed prose and formal text, fitting the description of a printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\e002962183.jpg,printed_document,0.95,0.85,False,False,False,False,The image consists primarily of printed text and formal document structure without repeating tabular data.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\e002964963.jpg,printed_document,0.98,0.85,False,False,False,False,"The image is a typed document with a formal layout and a handful of unique fields, fitting the printed_document classification.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\e002964973.jpg,printed_document,0.98,0.85,False,False,False,False,"The image is a typed document containing prose and formal headings, fitting the description of a printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\file_00000000297871fba1e314a541c06e46.png,printed_document,0.98,0.85,False,False,False,False,"The image consists of continuous typed prose, fitting the description of a printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\file_0000000073f071fbb53b77ae7edd6d8d.png,printed_document,1.0,0.95,False,False,False,False,The image consists of typed prose forming an article or letter without any repeating tabular structure.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\file_00000000b85471fb9667b0cd049d1767.png,printed_document,0.98,0.85,False,False,False,False,The image consists of typed prose forming a historical document without a repeating tabular structure.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\file_00000000cbec71fb80a164ef33216719.png,printed_document,1.0,0.8,False,False,False,False,The image consists of continuous typed prose forming an article or text.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\file_00000000d4a071fb84db821e280a8ca0.png,printed_document,0.98,0.85,False,False,False,False,The image consists of typed prose forming a biographical or narrative text without a repeating tabular structure.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\file_00000000ee9c71fbad94cc558eba8d5e.png,printed_document,0.98,0.85,False,False,False,False,"The image consists of continuous typed prose, characteristic of a printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\R21W-045.jpg,printed_document,0.98,0.85,False,False,False,False,"The image is a printed plan document with structured headings and lines, not a repeating tabular record.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-09 020237.png,printed_document,0.98,0.85,False,False,False,False,The image contains continuous typed prose forming an article or historical text without a repeating tabular structure.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\30927_2000915002-03611.jpg,printed_document,0.98,0.95,False,False,False,False,"This is a single-entity form with a handful of labeled fields, fitting the definition of a printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\e002806008.jpg,printed_document,0.98,0.85,False,False,False,False,"The image is a typed document, likely a formal certificate or letter, with a handful of unique fields rather than repeated rows.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\file_00000000e4f47230b5bb118f31976af8_1.png,printed_document,0.98,0.85,False,False,False,False,"The image is a typed document with a formal structure and a handful of unique fields, fitting the printed_document classification.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-03 134309.png,printed_document,0.98,0.85,False,False,False,False,"This is a single-entity marriage certificate, which is a printed form with a handful of one-time labeled fields.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-03 135247.png,printed_document,0.95,0.8,False,False,False,False,"The image displays a printed memorial or inscription with a handful of distinct, non-repeating text fields.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-06 022142.png,printed_document,0.95,0.98,False,False,False,False,"The image consists of continuous typed prose, fitting the description of a printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-06 022248.png,printed_document,0.95,0.9,True,False,False,False,"The image contains prose text without a repeating tabular structure, fitting the description of a printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-06 233444.png,printed_document,0.95,0.98,False,False,False,False,The record presents a handful of facts about one entity rather than repeating similar rows of data.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-07 003259.png,printed_document,0.95,0.8,False,False,False,False,"The image consists of typed prose, fitting the description of a printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-08 081513.png,printed_document,0.98,0.85,False,False,False,False,"This image consists of structured, single-entity marriage records, which are classified as printed documents rather than dense tabular data.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-08 081534.png,printed_document,0.98,0.85,False,True,False,False,"This document is a single-entity form with labeled fields, characteristic of a printed marriage certificate.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-08 082858.png,printed_document,0.98,0.95,False,False,False,False,"The image contains typed prose without a repeating tabular structure, fitting the definition of a printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-08 202611.png,printed_document,0.98,0.95,False,False,False,False,"The image consists of typed prose, fitting the description of a printed document without a repeating tabular structure.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-08 203413.png,printed_document,0.98,0.95,False,False,False,False,"The image contains typed prose, which fits the description of a printed document without a repeating tabular structure.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-09 015822.png,printed_document,0.95,0.7,False,False,False,False,"The image displays a single, structured memorial inscription, fitting the description of a single-entity form with labeled fields.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-09 111537.png,printed_document,0.95,0.8,False,False,False,False,"The image contains printed text and a logo, fitting the description of a printed document without tabular repetition.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-14 012033.png,printed_document,0.98,0.6,False,False,False,False,"The document is a typed official form with a handful of single-entity fields, fitting the printed_document classification.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\e003012222.jpg,printed_document,0.98,0.85,False,False,False,False,"The image is a typed document containing prose and formal titles, fitting the description of a printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\e002830109.jpg,printed_document,0.98,0.85,False,False,False,False,The image consists primarily of typed text and formal document structure without repeating tabular data.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\e002956268.jpg,printed_document,0.95,0.85,False,False,False,False,The image consists primarily of typed text and formal document structure without repeating tabular data.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\e002958143.jpg,printed_document,0.95,0.85,False,False,False,False,"The image contains printed text and a formal document structure, fitting the description of a printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\e002973987.jpg,printed_document,0.98,0.85,False,False,False,False,The image consists primarily of typed prose and formal document structure rather than repeating tabular data.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\e005271313.jpg,printed_document,0.98,0.85,False,False,False,False,"The image consists of typed prose and formal document structure, fitting the description of a printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-09 030906.png,printed_document,0.98,0.85,False,False,False,False,"The image contains typed prose forming an article or text, which fits the printed_document category.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-09 031117.png,printed_document,1.0,0.8,False,False,False,False,The image consists of continuous typed prose forming an article or text.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-09 031431.png,printed_document,1.0,0.8,False,False,False,False,The image consists of continuous typed prose forming an article or text.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-10 184215.png,printed_document,0.95,0.98,False,False,False,False,"The image contains typed prose describing a heritage asset, fitting the description of printed text.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-10 184325.png,printed_document,0.98,0.85,False,False,False,False,The image consists of continuous typed prose without a repeating tabular structure or photographic elements.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-10 190444.jpg,printed_document,0.95,0.85,False,False,False,False,"The document appears to be a single, structured form with a handful of labeled fields rather than repeated rows of data.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-10 191054.png,printed_document,0.95,0.98,False,False,False,False,The image appears to be a single passenger declaration form with a handful of one-time labeled fields.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-11 004029.png,printed_document,1.0,0.9,False,False,False,False,"The document is a typed record with a few distinct fields, fitting the description of a single-entity form.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-11 015136.png,printed_document,0.95,0.8,False,False,False,False,The image contains prose text structured like a document rather than repeating tabular data or being a chart.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-14 011801.png,printed_document,0.98,0.95,False,False,False,False,"The image is a printed document featuring official text and seals, not a repeating tabular structure.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-14 011852.png,printed_document,0.98,0.85,True,False,False,False,"The image consists of a formal, handwritten letter or document with a handful of unique fields, fitting the printed_document criteria.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-14 012033_1.png,printed_document,0.98,0.6,False,False,False,False,"The document is a typed official form with a handful of single-entity fields, fitting the printed_document classification.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-21 013303.png,printed_document,0.98,0.95,False,False,False,False,"The image contains typed prose without a repeating tabular structure, fitting the definition of a printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 075802.png,printed_document,0.98,0.75,False,False,False,False,"The image is a typed document with a handful of labeled fields, fitting the description of a single-entity form.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 080508.png,printed_document,0.98,0.75,True,False,False,False,"The document is a single, formally structured letter or certificate with a handful of unique fields, not repeating rows.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 211025.png,printed_document,1.0,0.8,False,False,False,False,"The image consists of continuous typed prose, fitting the description of a printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 211519.png,printed_document,0.98,0.85,False,False,False,False,"The image consists of typed prose forming an article or excerpt, which fits the definition of a printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 211533.png,printed_document,0.98,0.95,False,False,False,False,"The image consists of continuous typed prose, characteristic of a printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 211834.png,printed_document,0.98,0.85,False,False,False,False,"The image consists of continuous typed prose, characteristic of a printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 212217.png,printed_document,0.98,0.85,False,False,False,False,The image consists of typed prose forming a biographical or narrative text without a repeating tabular structure.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 212433.png,printed_document,1.0,0.8,False,False,False,False,The image consists of continuous typed prose forming an article or text.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 212708.png,printed_document,0.98,0.85,False,False,False,False,"The image consists of continuous typed prose, fitting the description of a printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 212904.png,printed_document,1.0,0.95,False,False,False,False,The image consists of typed prose forming an article or letter without any repeating tabular structure.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 213238.png,printed_document,0.98,0.95,False,False,False,False,"The image consists of continuous typed prose, characteristic of a letter or article.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 213609.png,printed_document,0.98,0.85,False,False,False,False,"The image contains typed prose forming a narrative, which fits the description of a printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 213714.png,printed_document,1.0,0.9,False,False,False,False,"The image consists of continuous typed prose, fitting the description of a printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 213729.png,printed_document,0.98,0.85,False,False,False,False,"The image consists of continuous typed prose, characteristic of a printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 213852.png,printed_document,0.98,0.85,False,False,False,False,"The image consists of continuous typed prose, characteristic of a printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 214023.png,printed_document,1.0,0.8,False,False,False,False,The image consists of typed prose forming an article or letter without a repeating tabular structure.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 214158.png,printed_document,0.98,0.85,False,False,False,False,The image consists of typed prose forming a historical document without a repeating tabular structure.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 214518.png,printed_document,1.0,0.95,False,False,False,False,"The image consists entirely of typed prose, characteristic of a printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 215036.png,printed_document,0.95,0.8,False,False,False,False,The image contains substantial printed prose without a tabular structure or a dominant photograph.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 215331.png,printed_document,0.98,0.95,False,False,False,False,"The image consists of continuous typed prose, characteristic of a printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 215544.png,printed_document,1.0,0.9,False,False,False,False,"The image consists of continuous typed prose, characteristic of a printed document.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 220730.png,printed_document,1.0,0.9,False,False,False,False,"The image consists of continuous typed prose, characteristic of a printed document.",gemma,v1
