bucket,file_path,category,reason
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 203841.png,printed_document,The document consists of structured metadata fields rather than repeated tabular data or a narrative text block.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 204839.png,printed_document,"The document consists of structured text entries and labels, fitting the description of typed prose or single-entity forms."
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 205632.png,printed_document,The document presents descriptive text and metadata about a record rather than repeating tabular data.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 210506.png,printed_document,"The document consists of descriptive text and notes, fitting the definition of printed prose."
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 211126.png,printed_document,"The image contains typed prose describing archival information, fitting the definition of a printed document."
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 211209.png,printed_document,"The document presents item details in a structured, single-entity format rather than repeating rows of data."
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 213155.png,printed_document,The image displays metadata and descriptive text rather than a repeating tabular structure or a complex visual layout.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-09 215100.png,printed_document,The document presents metadata and reference information rather than repeating tabular data or complex visual structures.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-09 215715.png,printed_document,The record presents metadata and reference information typical of a catalog entry rather than a repeating tabular structure or a complex visual layout.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-09 215853.png,printed_document,The document presents metadata and reference information in a prose format rather than a repeating tabular structure.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-09 230322.png,printed_document,"The image displays metadata and reference information typical of a record, which is classified as printed text."
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-09 235628.png,printed_document,The document appears to be typed prose or a record entry rather than a repeating tabular structure.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-09 235914.png,printed_document,"The image displays metadata and reference information typical of an archival record, which is classified as printed text."
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-10 150319.png,printed_document,"The document presents reference and file information in a structured, non-repeating format typical of a record entry."
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-10 153606.png,printed_document,The document presents single-entity record information with a handful of labeled fields rather than repeating rows of data.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-11 154201.png,printed_document,"The image contains typed prose and navigational text, fitting the description of a printed document."
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-11 163958.png,printed_document,"The image displays structured archival metadata and text, fitting the description of a printed document."
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-11 170806.png,printed_document,"The image contains short, distinct entries that do not form a repetitive tabular structure."
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-11 172050.png,printed_document,The document presents metadata and reference information rather than repeating tabular data or being a complex visual layout.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-11 172453.png,printed_document,"The image displays metadata and reference information typical of an archival record, which is a form of printed text."
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-11 172613.png,printed_document,"The document is typed prose, fitting the description of printed text without a repeating tabular structure."
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-11 172718.png,printed_document,The document presents metadata and reference information rather than prose or a repeating tabular structure.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-11 173850.png,printed_document,The document appears to be a record with a handful of labeled fields rather than repeated rows of data.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-11 174016.png,printed_document,The document appears to be a record entry with a handful of labeled fields rather than repeated tabular data.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-11 175152.png,printed_document,The document appears to be typed textual material without a repeating tabular structure or complex chart layout.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-11 180059.png,printed_document,"The provided text appears to be a bibliographic or archival record, which is classified as printed text."
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-11 180206.png,printed_document,The document appears to be a bibliographic or archival record with a handful of labeled fields rather than repeating tabular data.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-11 180241.png,printed_document,The document presents metadata and reference information rather than repeating tabular data or being a complex visual layout.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-11 184251.png,printed_document,The document appears to be a descriptive archival record with a handful of labeled fields rather than repeated tabular data.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-11 184622.png,printed_document,The image displays a textual record describing a document rather than a repeating tabular structure or a photograph.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-11 221736.png,printed_document,"The provided text describes a collection scope and content, which is prose rather than a structured table or chart."
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-11 221844.png,printed_document,The image displays textual record information without a repeating tabular structure or complex visual elements.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-11 234001.png,printed_document,"The image consists of typed prose and metadata, fitting the description of a printed document."
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-12 010742.png,printed_document,The document presents a handful of labeled fields about a record rather than repeating the same structure for many different entries.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-12 011820.png,printed_document,The document appears to be a record with a handful of labeled fields rather than repeated rows.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-12 012331.png,printed_document,"The image consists of short, distinct entries, suggesting a list of records rather than a repeating tabular structure."
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-12 012459.png,printed_document,"The image displays structured bibliographic or reference information about records, which is best classified as printed text."
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-12 022022.png,printed_document,"The image contains typed prose describing an application, fitting the description of printed text."
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-12 024148.png,printed_document,"The image displays a document structure with headings and links, fitting the description of typed prose or a structured document."
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-12 030430.png,printed_document,The document presents structured record information about a single entity rather than repeating rows of data.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-12 153711.png,printed_document,"The provided text appears to be a bibliographic or archival record, which is classified as printed text."
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-12 160207.png,printed_document,The document appears to be a bibliographic or archival record with a handful of labeled fields rather than repeated tabular data.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-12 160519.png,printed_document,The document appears to be a record with a handful of labeled fields rather than repeating rows of data.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-12 185734.png,printed_document,"The image displays a file record with metadata and references, which is a form of typed textual document."
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-12 202843.png,printed_document,"The image consists of a list of file references and associated descriptions, which is structured text rather than a repeating tabular form."
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-12 203929.png,printed_document,"The image consists of a list of file references paired with descriptive text, characteristic of printed document entries."
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-12 213115.png,printed_document,The image consists of distinct text entries that do not form a repeating tabular structure or a complex chart.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-12 220605.png,printed_document,"The document presents metadata and reference information in a structured, non-repeating format typical of a record description."
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-12 220837.png,printed_document,"The image consists of a list of file references and associated descriptions, which is structured text rather than a repeating tabular form."
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-14 164839.png,printed_document,"The image consists of distinct entries with associated text, fitting the description of printed prose or single-entity forms."
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-14 183404.png,printed_document,"The image contains typed prose without a repeating tabular structure, fitting the description of a printed document."
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-14 200438.png,printed_document,"The image contains typed prose describing a file entry, fitting the description of printed text."
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-14 201313.png,printed_document,The image displays textual record information without a repeating tabular structure or a photograph.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-14 202724.png,printed_document,The provided text appears to be a metadata record for an archival document rather than the document content itself.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-15 193004.png,printed_document,The document appears to be a printed passenger list or document with a handful of unique fields rather than repeated rows.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-15 193251.png,printed_document,The document is typed prose detailing information about a passenger list and related materials.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-15 195956.png,printed_document,"The document is a typed record with a handful of labeled fields, fitting the description of a single-entity form."
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-16 220317.png,printed_document,"The image contains typed text identifying a file and a record title, fitting the description of a printed document."
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-16 234441.png,printed_document,"The image consists of a list of file references and associated text entries, which is characteristic of printed document records."
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-17 193138.png,printed_document,"The document is typed prose detailing archival records, fitting the description of printed text without a repeating tabular structure."
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-17 193250.png,printed_document,The document appears to be a typed record with a handful of labeled fields rather than repeated tabular data.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-17 193603.png,printed_document,"The document appears to be a typed or printed item, likely a letter or certificate, without repeating tabular data."
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-17 194912.png,printed_document,"The image displays typed text and metadata typical of an archival record, fitting the description of a printed document."
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-18 183301.png,printed_document,"The document appears to be a record or correspondence, fitting the description of typed or printed prose without a repeating tabular structure."
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-18 184001.png,printed_document,The document appears to be typed prose or an archival record entry rather than a repeating table or a complex chart.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-18 184405.png,printed_document,"The document appears to be a hierarchical file structure listing various records, which is best classified as printed text structure."
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-18 185057.png,printed_document,The image displays structured archival metadata and reference information typical of a printed document record.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-18 185216.png,printed_document,The document presents structured record information with a handful of labeled fields rather than repeating rows of data.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-18 185421.png,printed_document,The document appears to be typed prose or a record entry without repeating tabular data structures.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-18 185915.png,printed_document,The image displays structured archival metadata and reference information typical of a printed document record.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-18 190112.png,printed_document,The document appears to be typed prose with metadata rather than a repeating tabular structure or a complex chart.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-18 190228.png,printed_document,The document appears to be typed prose or a formal record rather than a repeating table or a map.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-18 190301.png,printed_document,The document appears to be typed prose or a record entry rather than a repeating tabular structure or a photograph.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-18 190525.png,printed_document,"The document is typed prose, fitting the description of a printed document without a repeating tabular structure."
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-18 190745.png,printed_document,The document appears to be typed prose or a record entry rather than a repeating tabular structure.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-18 190853.png,printed_document,The document appears to be typed textual material without a repeating tabular structure or complex layout.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-18 191331.png,printed_document,The provided text snippets appear to be archival record entries rather than complex repeating tables or visual media.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-18 192932.png,printed_document,The document appears to be a typed archival record or text rather than a repeating tabular form.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-18 193050.png,printed_document,The document appears to be typed prose or a record entry rather than a repeating tabular structure.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-18 193140.png,printed_document,The document appears to be typed prose or a formal record rather than a repeating tabular structure.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-18 193308.png,printed_document,"The document is a typed letter, which falls under the printed_document category."
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-18 193511.png,printed_document,"The document appears to be typed prose, fitting the description of a printed document."
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-18 193700.png,printed_document,The document appears to be typed textual material referencing archival records rather than a repeating tabular structure.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-18 193728.png,printed_document,The document appears to be a record with a handful of labeled fields rather than repeated rows of data.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-18 193904.png,printed_document,The document appears to be typed prose or a record entry rather than a repeating tabular structure or a map.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-18 194116.png,printed_document,The document appears to be typed prose or a record entry rather than a repeating tabular structure or a chart.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-18 194224.png,printed_document,The document appears to be typed prose or a formal record rather than a repeating tabular structure.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-18 194315.png,printed_document,The document appears to be typed prose with metadata rather than a repeating tabular structure or a chart.
printed_document,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-18 194438.png,printed_document,The image displays structured archival record entries which are characteristic of printed documents rather than repetitive tabular data.
map_land_record,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 200323.png,map_land_record,"The document contains a map and geographic descriptions, fitting the map_land_record category."
map_land_record,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-12 141254.png,map_land_record,"The record explicitly mentions ""Maps"" in the title, indicating a geographic layout."
