bucket,file_path,category,reason
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-28 212935.png,dense_tabular_rows,"The image consists of multiple rows of repeated, similar data entries, characteristic of a passenger manifest or census page."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-28 214000.png,dense_tabular_rows,"The image displays multiple repeating rows of structured data, characteristic of a manifest or census page."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-28 215458.png,dense_tabular_rows,"The image displays a structured table with many repeated rows, characteristic of a manifest or census page."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-28 215823.png,dense_tabular_rows,"The image displays numerous repeating rows with a consistent column structure, characteristic of a passenger manifest."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-28 220002.png,dense_tabular_rows,"The image displays multiple rows of structured data, characteristic of a passenger manifest or census page."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-28 221748.png,dense_tabular_rows,"The image displays multiple rows of data structured in a fixed column layout, characteristic of a passenger manifest."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-28 222105.png,dense_tabular_rows,"The image displays numerous repeated rows with a fixed column structure, characteristic of a passenger manifest or census page."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-28 223141.png,dense_tabular_rows,The image displays multiple lines of handwritten entries suggesting a repeating record structure typical of a manifest or list.
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-28 230258.png,dense_tabular_rows,"The image displays multiple rows of data structured in a repeating column format, characteristic of a manifest or census page."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-28 230403.png,dense_tabular_rows,"The image displays a structured form with multiple columns designed to list passenger information, indicating repeated row structures."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-28 232508.png,dense_tabular_rows,"The image displays structured, repeated rows of data, characteristic of a manifest or census page."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-28 233320.png,dense_tabular_rows,"The image displays multiple rows of structured data, characteristic of a passenger manifest or census page."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-29 002009.png,dense_tabular_rows,"The image displays numerous repeating rows with a fixed column structure, characteristic of a passenger manifest or census page."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-30 161508.png,dense_tabular_rows,"The image displays multiple rows of structured data, characteristic of a passenger manifest or census page."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-30 191902.png,dense_tabular_rows,"The image displays structured data in rows with fixed columns, characteristic of a manifest or census record."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-30 193051.png,dense_tabular_rows,"The image displays multiple rows of structured data, characteristic of a census page or manifest."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-31 004451.png,dense_tabular_rows,"The image displays many repeated rows with a fixed column structure, characteristic of a passenger manifest."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-31 004828.png,dense_tabular_rows,"The image displays numerous repeated rows with a fixed column structure, characteristic of a passenger manifest or census page."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-31 005010.png,dense_tabular_rows,"The image displays multiple repeating rows with a fixed column structure, characteristic of a passenger manifest."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-31 183905.png,dense_tabular_rows,"The document displays numerous repeated rows with fixed columns, characteristic of a census or manifest."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-01 234316.png,dense_tabular_rows,"The image displays multiple rows of structured data, characteristic of a passenger manifest or census page."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-01 234336.png,dense_tabular_rows,"The image displays multiple lines of data arranged in a repeating column structure, characteristic of a manifest or census page."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-02 183547.png,dense_tabular_rows,"The document presents a list of names and associated terms in a repeating, structured column format."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-02 233409.png,dense_tabular_rows,"The image displays a fixed column layout with distinct labels, suggesting a structure for repeated entries."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-04 211326.png,dense_tabular_rows,"The image displays a list of distinct alphanumeric codes arranged in a columnar format, suggesting a repetitive data structure."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-04 222359.png,dense_tabular_rows,"The document displays multiple repeated rows with consistent column structures, characteristic of a census or manifest."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-04 222730.png,dense_tabular_rows,"The document displays multiple repeating rows with consistent column structures, characteristic of a manifest or census page."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-04 222747.png,dense_tabular_rows,"The document displays multiple distinct entries with repeated column structures, characteristic of a tabular record."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-05 073946.png,dense_tabular_rows,"The document consists of many repeated rows with fixed columns, characteristic of a manifest or tabular data."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-05 082420.png,dense_tabular_rows,"The input consists of multiple repeated entries indicating copies of Libers, fitting the definition of dense tabular rows."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 113858.png,dense_tabular_rows,"The image displays multiple rows with repeated, structured data columns, characteristic of a manifest or census page."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 114456.png,dense_tabular_rows,"The input displays multiple rows with a consistent, repeated column structure, characteristic of a manifest or census page."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 122051.png,dense_tabular_rows,The document displays multiple rows with repeated column structures detailing different items or records.
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 122433.png,dense_tabular_rows,"The document presents multiple distinct entries in a fixed column layout, characteristic of a manifest or tabular record."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 151612.png,dense_tabular_rows,The image consists of multiple repeating rows with a fixed column structure detailing records.
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 162905.png,dense_tabular_rows,"The image consists of multiple repeated rows sharing the same column structure, characteristic of a manifest or census page."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 154656.png,dense_tabular_rows,"The document consists of many repeated rows, each detailing a different individual, indicating a census or manifest structure."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 160717.png,dense_tabular_rows,"The image displays multiple sequential rows, each detailing a different individual with structured information, characteristic of a manifest or census page."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 180934.png,dense_tabular_rows,"The document displays multiple rows with a consistent column structure, characteristic of a manifest or census page."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 203805.png,dense_tabular_rows,"The document displays structured, repeated entries typical of a census record, indicating dense tabular rows."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 213141.png,dense_tabular_rows,"The document consists of multiple item details listed in a repeating, structured format, characteristic of a manifest or tabular record."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 213407.png,dense_tabular_rows,"The image displays multiple rows with repeated column structures, characteristic of a dense tabular record."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 214348.png,dense_tabular_rows,"The image displays multiple rows with a consistent, repeating column structure, characteristic of a manifest or census page."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 214412.png,dense_tabular_rows,"The image displays many repeated rows with a fixed column structure, characteristic of a passenger manifest or census page."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 214432.png,dense_tabular_rows,"The image displays multiple rows of repeating data entries in a fixed column layout, characteristic of a manifest or census page."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 214817.png,dense_tabular_rows,The image displays structured data in a repeating row format characteristic of a census listing.
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 214931.png,dense_tabular_rows,"The image displays numerous repeating rows with a fixed column structure, characteristic of a passenger manifest or census page."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 230602.png,dense_tabular_rows,"The image displays data arranged in repeating columns, characteristic of a manifest or census page."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-08 003246.png,dense_tabular_rows,"The document presents structured data in repeating rows, characteristic of a census listing."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-08 192606.png,dense_tabular_rows,"The document displays a form-like structure with labeled fields, suggesting a single-entity form, but the context implies a manifest or record structure."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-08 193823.png,dense_tabular_rows,"The image displays numerous repeating rows with a fixed column structure, characteristic of a census page or passenger manifest."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-08 194226.png,dense_tabular_rows,"The image displays multiple repeating rows with a fixed column structure, characteristic of a passenger manifest or census page."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-08 194421.png,dense_tabular_rows,"The image displays numerous repeating rows with a fixed column structure, characteristic of a passenger manifest or census page."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-08 203435.png,dense_tabular_rows,"The document displays a structured form with repeated columns detailing passenger information, characteristic of a passenger manifest."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-08 203554.png,dense_tabular_rows,"The image displays multiple rows with repeated, structured entries, characteristic of a passenger manifest or census page."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-08 205557.png,dense_tabular_rows,"The image displays multiple rows of structured data, characteristic of a passenger manifest or census page."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-08 210516.png,dense_tabular_rows,"The document consists of many repeated rows, each detailing information for a different person in a fixed column layout, characteristic of a passenger manifest."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-08 210608.png,dense_tabular_rows,"The image displays numerous repeating rows with a fixed column structure, characteristic of a passenger manifest or census page."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-08 212608.png,dense_tabular_rows,"The image displays multiple numbered entries arranged in a repeating column structure, characteristic of a manifest or census page."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-08 213136.png,dense_tabular_rows,"The document consists of many repeated rows, each detailing information for a different passenger, characteristic of a passenger manifest."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-08 215632.png,dense_tabular_rows,"The image displays multiple repeating rows with structured data, characteristic of a passenger manifest or census page."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-08 215929.png,dense_tabular_rows,"The document consists of many repeated rows with a fixed column structure, characteristic of a passenger manifest."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-08 220331.png,dense_tabular_rows,"The image displays multiple entries arranged in a repeating column structure, characteristic of a manifest or census page."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-09 005502.png,dense_tabular_rows,"The document displays structured data in multiple rows with repeated column-like entries, characteristic of a tabular format."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-09 090808.png,dense_tabular_rows,"The image displays numerous repeated rows of entries, characteristic of a passenger manifest or census page."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-09 134501.png,dense_tabular_rows,"The image displays a structured table with multiple repeating columns for records, characteristic of a register."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-09 150239.png,dense_tabular_rows,"The document displays structured information in a fixed layout, characteristic of a record or manifest."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-09 163555.png,dense_tabular_rows,"The image displays numerous repeated rows of data structured in a fixed column layout, characteristic of a passenger manifest."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-09 164952.png,dense_tabular_rows,"The image displays a passenger manifest with many repeated rows, each detailing information for a different person."
dense_tabular_rows,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-09 170519.png,dense_tabular_rows,"The image displays multiple rows with repeated column structures, characteristic of a manifest or census page."
